random_seed,n_neurons,n_train,excite,inhib,time,timestep,theta_plus,theta_decay,intensity,progress_interval,update_interval,X_Ae_decay,mean_all_activity,mean_proportion_weighting,max_all_activity,max_proportion_weighting
5,400,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,82.5875,82.81666666666666,93,93
5,625,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,84.1625,84.425,94,95
5,400,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,82.5875,82.81666666666666,93,93
5,625,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,84.1625,84.425,94,95
5,625,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,81.18333333333334,81.45416666666667,94,95
5,625,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,81.21666666666667,81.46666666666667,94,95
5,625,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,84.1625,84.425,94,95
5,625,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,81.18333333333334,81.45416666666667,94,95
5,625,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,84.1625,84.425,94,95
5,625,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,81.18333333333334,81.45416666666667,94,95
5,400,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,82.6625,82.95416666666667,92,92
5,625,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,81.18333333333334,81.45416666666667,94,95
5,625,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,83.64166666666667,83.77916666666667,96,96
5,400,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,82.5875,82.81666666666666,93,93
5,625,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,81.14583333333333,81.47083333333333,94,94
5,625,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,83.47916666666667,83.85416666666667,95,96
5,625,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,83.47916666666667,83.85416666666667,95,96
5,625,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,83.47916666666667,83.85416666666667,95,96
5,625,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,83.55,83.72083333333333,95,95
5,625,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,83.71666666666667,83.90833333333333,94,95
5,625,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,83.55,83.72083333333333,95,95
5,625,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,83.71666666666667,83.90833333333333,94,95
5,625,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,83.71666666666667,83.90833333333333,94,95
5,625,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,83.55,83.72083333333333,95,95
5,625,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,83.55,83.72083333333333,95,95
5,625,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,83.71666666666667,83.90833333333333,94,95
5,400,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,83.2,83.4875,93,93
5,625,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,83.8,84.0125,95,95
5,625,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,83.8,84.0125,95,95
5,625,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,83.8,84.0125,95,95
5,625,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,83.8,84.0125,95,95
5,625,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,83.975,84.2,96,95
5,625,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,83.64166666666667,83.77916666666667,96,96
5,625,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,83.975,84.2,96,95
5,625,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,83.975,84.2,96,95
5,625,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,83.975,84.2,96,95
5,625,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,82.45833333333333,82.65833333333333,93,93
5,625,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,82.45833333333333,82.65833333333333,93,93
5,625,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,82.45833333333333,82.65833333333333,93,93
5,625,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,82.45833333333333,82.65833333333333,93,93
5,625,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,83.64166666666667,83.77916666666667,96,96
5,400,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,84.20416666666667,84.44166666666666,96,96
5,625,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,83.64166666666667,83.77916666666667,96,96
5,625,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,83.47916666666667,83.85416666666667,95,96
2,900,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,83.14166666666667,83.36666666666666,94,94
3,900,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,83.07916666666667,83.38333333333334,94,94
3,900,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,83.07916666666667,83.38333333333334,94,94
5,900,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.75,82.875,94,94
2,900,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,83.14166666666667,83.36666666666666,94,94
1,1225,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,83.0375,83.24166666666666,96,95
1,900,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,83.20833333333333,83.5375,94,94
4,900,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.95416666666667,83.26666666666667,95,95
3,1225,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.24166666666666,82.48333333333333,94,94
4,900,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.95416666666667,83.26666666666667,95,95
4,1225,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,83.0375,83.225,95,95
1,900,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,83.20833333333333,83.5375,94,94
5,1225,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.79166666666667,83.05,95,96
2,1225,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.93333333333334,83.1625,94,94
4,1225,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,83.0375,83.225,95,95
5,900,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.75,82.875,94,94
1,1225,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,83.0375,83.24166666666666,96,95
4,1600,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,83.02916666666667,83.30833333333334,96,96
5,1225,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.79166666666667,83.05,95,96
3,1225,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.24166666666666,82.48333333333333,94,94
3,1600,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.08333333333333,82.3375,94,94
1,1600,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.79166666666667,83.09166666666667,96,97
2,1600,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.1625,82.50416666666666,95,95
1,1600,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.79166666666667,83.09166666666667,96,97
5,1600,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.61666666666666,82.8875,95,96
2,1225,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.93333333333334,83.1625,94,94
4,1600,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,83.02916666666667,83.30833333333334,96,96
1,2025,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.40833333333333,82.69166666666666,95,94
2,2025,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.48333333333333,82.81666666666666,96,96
3,1600,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.08333333333333,82.3375,94,94
1,2025,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.40833333333333,82.69166666666666,95,94
5,1600,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.61666666666666,82.8875,95,96
3,2025,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.90833333333333,83.27916666666667,94,94
4,2025,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.70416666666667,83.02083333333333,93,94
2,2500,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.7375,83.08333333333333,94,95
5,2025,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.95,83.26666666666667,95,94
4,2025,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.70416666666667,83.02083333333333,93,94
5,2025,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.95,83.26666666666667,95,94
3,2500,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.32916666666667,82.83333333333333,95,95
3,2025,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.90833333333333,83.27916666666667,94,94
3,2500,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.32916666666667,82.83333333333333,95,95
5,2500,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,82.16666666666667,82.54583333333333,94,95
5,2500,60000,100.0,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,82.16666666666667,82.54583333333333,94,95
1,200,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,80.825,81.29583333333333,83.70833333333333,94,94,94
1,200,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,80.825,81.29583333333333,83.70833333333333,94,94,94
1,200,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,80.825,81.29583333333333,83.70833333333333,94,94,94
1,200,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,80.825,81.29583333333333,83.70833333333333,94,94,94
1,300,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,79.75833333333334,80.2625,83.79583333333333,95,95,96
1,300,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,79.75833333333334,80.2625,83.79583333333333,95,95,96
1,200,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,79.89583333333333,80.2375,82.30833333333334,91,92,92
1,200,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,79.89583333333333,80.2375,82.30833333333334,91,92,92
1,200,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,79.89583333333333,80.2375,82.30833333333334,91,92,92
1,400,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,77.41666666666667,78.24166666666666,83.41666666666667,96,96,96
1,400,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,77.41666666666667,78.24166666666666,83.41666666666667,96,96,96
1,400,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,77.41666666666667,78.24166666666666,83.41666666666667,96,96,96
1,400,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,77.41666666666667,78.24166666666666,83.41666666666667,96,96,96
1,300,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,80.34166666666667,80.925,84.09583333333333,94,94,94
1,300,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,80.34166666666667,80.925,84.09583333333333,94,94,94
1,300,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,80.34166666666667,80.925,84.09583333333333,94,94,94
1,300,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,79.75833333333334,80.2625,83.79583333333333,95,95,96
1,300,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,79.75833333333334,80.2625,83.79583333333333,95,95,96
1,200,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,80.01666666666667,80.4125,82.2625,90,92,93
1,200,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,80.01666666666667,80.4125,82.2625,90,92,93
1,500,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,74.85,75.70416666666667,82.5625,97,98,97
1,500,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,74.85,75.70416666666667,82.5625,97,98,97
1,500,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,74.85,75.70416666666667,82.5625,97,98,97
1,300,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,80.34166666666667,80.925,84.09583333333333,94,94,94
1,200,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,79.89583333333333,80.2375,82.30833333333334,91,92,92
1,600,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,71.40833333333333,72.48333333333333,80.775,95,96,96
1,400,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,78.80833333333334,79.4625,83.84583333333333,95,96,96
1,400,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,78.80833333333334,79.4625,83.84583333333333,95,96,96
1,400,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,78.80833333333334,79.4625,83.84583333333333,95,96,96
1,200,60000,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,76.69583333333334,77.04166666666667,78.85,88,88,89
1,600,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,71.40833333333333,72.48333333333333,80.775,95,96,96
1,600,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,71.40833333333333,72.48333333333333,80.775,95,96,96
1,200,60000,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,76.69583333333334,77.04166666666667,78.85,88,88,89
1,200,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,80.01666666666667,80.4125,82.2625,90,92,93
1,200,60000,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,76.69583333333334,77.04166666666667,78.85,88,88,89
1,200,60000,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,76.69583333333334,77.04166666666667,78.85,88,88,89
1,300,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,79.875,80.35,83.17916666666666,92,93,92
1,300,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,79.875,80.35,83.17916666666666,92,93,92
1,300,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,79.875,80.35,83.17916666666666,92,93,92
1,500,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,74.85,75.70416666666667,82.5625,97,98,97
1,200,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,80.01666666666667,80.4125,82.2625,90,92,93
1,500,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,76.1875,76.95,82.94166666666666,95,95,95
1,500,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,76.1875,76.95,82.94166666666666,95,95,95
1,500,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,76.1875,76.95,82.94166666666666,95,95,95
1,700,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,68.2625,69.39166666666667,78.95,96,96,97
1,300,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,79.875,80.35,83.17916666666666,92,93,92
1,700,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,68.2625,69.39166666666667,78.95,96,96,97
1,600,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,71.40833333333333,72.48333333333333,80.775,95,96,96
1,400,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,78.96666666666667,79.61666666666666,83.625,93,94,94
1,400,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,78.96666666666667,79.61666666666666,83.625,93,94,94
1,400,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,78.96666666666667,79.61666666666666,83.625,93,94,94
1,300,60000,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,78.125,78.64583333333333,81.275,90,90,90
1,300,60000,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,78.125,78.64583333333333,81.275,90,90,90
1,400,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,78.80833333333334,79.4625,83.84583333333333,95,96,96
1,600,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,73.62916666666666,74.70416666666667,81.94166666666666,96,96,97
1,700,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,68.2625,69.39166666666667,78.95,96,96,97
1,600,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,73.62916666666666,74.70416666666667,81.94166666666666,96,96,97
1,500,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,76.1875,76.95,82.94166666666666,95,95,95
1,700,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,68.2625,69.39166666666667,78.95,96,96,97
1,500,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,76.84166666666667,77.63333333333334,82.90416666666667,93,93,94
1,800,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,64.5,65.525,77.07916666666667,97,97,97
1,800,60000,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,64.5,65.525,77.07916666666667,97,97,97
1,800,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,64.5,65.525,77.07916666666667,97,97,97
1,800,60000,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,64.5,65.525,77.07916666666667,97,97,97
1,500,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,76.84166666666667,77.63333333333334,82.90416666666667,93,93,94
1,400,60000,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,77.46666666666667,78.16666666666667,81.82083333333334,92,92,93
1,600,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,73.62916666666666,74.70416666666667,81.94166666666666,96,96,97
1,400,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,78.96666666666667,79.61666666666666,83.625,93,94,94
1,700,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,71.93333333333334,73.0125,81.55416666666666,96,95,96
1,700,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,71.93333333333334,73.0125,81.55416666666666,96,95,96
1,700,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,71.93333333333334,73.0125,81.55416666666666,96,95,96
1,500,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,76.84166666666667,77.63333333333334,82.90416666666667,93,93,94
1,700,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,71.93333333333334,73.0125,81.55416666666666,96,95,96
1,600,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,73.62916666666666,74.70416666666667,81.94166666666666,96,96,97
1,500,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,76.84166666666667,77.63333333333334,82.90416666666667,93,93,94
1,600,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,74.57916666666667,75.6875,82.025,93,94,94
1,400,60000,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,77.46666666666667,78.16666666666667,81.82083333333334,92,92,93
1,600,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,74.57916666666667,75.6875,82.025,93,94,94
1,600,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,74.57916666666667,75.6875,82.025,93,94,94
1,600,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,74.57916666666667,75.6875,82.025,93,94,94
1,800,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,68.89583333333333,69.99166666666666,79.92083333333333,97,96,97
1,800,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,68.89583333333333,69.99166666666666,79.92083333333333,97,96,97
1,700,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,73.33333333333333,74.51666666666667,81.90416666666667,94,95,95
1,700,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,73.33333333333333,74.51666666666667,81.90416666666667,94,95,95
1,600,60000,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,75.02916666666667,75.94583333333334,81.37083333333334,92,93,93
1,800,60000,500.0,250,1.0,0.05,1e-07,0.45,10,250,0.0,68.89583333333333,69.99166666666666,79.92083333333333,97,96,97
1,800,60000,400.0,250,1.0,0.05,1e-07,0.45,10,250,0.5,68.89583333333333,69.99166666666666,79.92083333333333,97,96,97
1,800,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,71.07083333333334,72.30833333333334,81.12083333333334,94,94,96
1,800,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,71.07083333333334,72.30833333333334,81.12083333333334,94,94,96
1,600,60000,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,75.02916666666667,75.94583333333334,81.37083333333334,92,93,93
1,700,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,73.33333333333333,74.51666666666667,81.90416666666667,94,95,95
1,700,60000,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,73.95,75.0875,81.37916666666666,92,92,93
1,700,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.0,73.33333333333333,74.51666666666667,81.90416666666667,94,95,95
1,700,60000,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,73.95,75.0875,81.37916666666666,92,92,93
1,800,60000,400.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,71.07083333333334,72.30833333333334,81.12083333333334,94,94,96
1,800,60000,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,72.35833333333333,73.6375,81.25416666666666,94,94,94
1,800,60000,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,72.35833333333333,73.6375,81.25416666666666,94,94,94
1,800,60000,500.0,300,1.0,0.05,1e-07,0.45,10,250,0.5,71.07083333333334,72.30833333333334,81.12083333333334,94,94,96
1,800,60000,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,72.35833333333333,73.6375,81.25416666666666,94,94,94
