seed,n_hidden,n_train,time,lr,lr_decay,update_interval,mean_accuracy,max_accuracy
0,128,60000,100,0.0225,0.97,500,86.83167,91.799995
1,1024,60000,500,0.0175,0.95,500,84.4,90.6
0,128,60000,100,0.0225,0.98,500,86.13,91.6
0,256,60000,50,0.015,0.96,500,87.221664,92.2
0,128,60000,100,0.0125,0.98,500,86.63333,92.2
0,256,60000,50,0.015,0.98,500,86.965004,92.799995
0,256,60000,50,0.016,0.96,500,87.270004,92.2
0,256,60000,50,0.0125,0.98,500,86.77166,92.2
2,512,60000,250,0.0175,0.98,500,86.45167,92.2
0,256,60000,50,0.015,0.97,500,87.229996,93.0
0,256,60000,50,0.0125,0.96,500,86.79834,92.4
0,256,60000,50,0.016,0.98,500,86.95334,93.0
0,256,60000,50,0.016,0.97,500,87.231674,92.0
0,256,60000,50,0.0125,0.97,500,86.91501,92.4
2,512,60000,250,0.01,0.96,500,86.04833,91.6
2,512,60000,250,0.01,0.98,500,86.075,91.2
0,256,60000,50,0.018,0.98,500,86.79666,92.6
0,256,60000,50,0.019,0.96,500,87.40166,92.6
2,512,60000,250,0.025,0.95,500,77.78333,85.2
0,256,60000,50,0.017,0.98,500,86.89167,92.6
0,256,60000,50,0.017,0.96,500,87.41833,92.6
2,512,60000,250,0.025,0.96,500,78.04667,85.799995
0,256,60000,50,0.017,0.97,500,87.24333,92.4
0,256,60000,50,0.018,0.96,500,87.41333,92.4
0,256,60000,50,0.019,0.97,500,87.246666,92.4
0,256,60000,50,0.018,0.97,500,87.26167,92.799995
2,64,60000,500,0.0175,0.98,500,85.35,91.0
2,512,60000,250,0.01,0.97,500,86.09167,91.799995
0,256,60000,50,0.019,0.98,500,86.89001,92.799995
2,512,60000,250,0.0175,0.96,500,87.025,92.0
2,512,60000,250,0.01,0.95,500,85.95,91.799995
0,256,60000,50,0.02,0.96,500,87.36667,92.4
0,256,60000,50,0.02,0.97,500,87.16166,93.0
2,512,60000,250,0.0175,0.97,500,87.0,92.4
2,512,60000,250,0.0175,0.99,500,85.494995,91.6
0,256,60000,50,0.02,0.98,500,86.695,92.2
1,1024,60000,500,0.0175,0.96,500,81.11833,87.2
2,512,60000,250,0.01,0.99,500,85.826675,92.4
1,1024,60000,500,0.01,0.99,500,85.72834,91.799995
0,256,60000,50,0.0225,0.96,500,87.405,93.2
2,512,60000,250,0.025,0.98,500,77.310005,88.200005
1,1024,60000,500,0.0175,0.97,500,80.558334,87.4
1,1024,60000,500,0.0175,0.98,500,76.118324,85.2
2,512,60000,250,0.0175,0.95,500,87.09334,92.2
0,512,60000,5,0.0125,0.96,500,85.61667,91.399994
0,512,60000,5,0.0125,0.97,500,85.771675,92.0
0,512,60000,5,0.0125,0.98,500,85.566666,91.2
0,256,60000,50,0.0225,0.98,500,86.513336,92.0
0,256,60000,50,0.0225,0.97,500,87.066666,92.799995
0,512,60000,5,0.015,0.97,500,86.25,92.4
1,1024,60000,500,0.0175,0.99,500,73.36333,83.4
0,512,60000,5,0.015,0.96,500,86.17167,92.2
0,512,60000,5,0.015,0.98,500,85.95333,92.2
0,512,60000,5,0.016,0.96,500,86.27166,92.6
0,512,60000,5,0.016,0.97,500,86.168335,92.0
0,512,60000,5,0.016,0.98,500,85.95,91.799995
0,512,60000,5,0.017,0.97,500,86.223335,92.6
0,512,60000,5,0.017,0.96,500,86.308334,92.6
0,512,60000,5,0.018,0.96,500,86.46667,92.2
0,512,60000,5,0.017,0.98,500,85.96834,91.6
0,512,60000,5,0.018,0.98,500,85.91499,92.2
0,512,60000,5,0.019,0.96,500,86.55666,92.799995
0,512,60000,5,0.019,0.97,500,86.32166,92.6
0,512,60000,5,0.018,0.97,500,86.270004,92.0
0,512,60000,5,0.02,0.96,500,86.57667,92.4
0,512,60000,5,0.02,0.97,500,86.340004,92.4
0,512,60000,5,0.0225,0.96,500,86.590004,92.2
0,512,60000,5,0.02,0.98,500,85.96001,92.6
1,1024,60000,500,0.01,0.97,500,86.24667,92.4
0,512,60000,5,0.0225,0.98,500,85.76167,92.4
0,512,60000,5,0.0225,0.97,500,86.31167,92.6
0,512,60000,5,0.019,0.98,500,86.03001,92.0
2,512,60000,250,0.025,0.97,500,67.34,76.0
1,1024,60000,500,0.01,0.98,500,86.01667,91.399994
0,512,60000,10,0.0125,0.96,500,86.403336,92.0
0,512,60000,10,0.0125,0.97,500,86.481674,92.6
0,512,60000,10,0.015,0.96,500,86.725,92.6
0,512,60000,10,0.0125,0.98,500,86.235,93.0
0,512,60000,10,0.015,0.97,500,86.604996,92.799995
0,512,60000,10,0.015,0.98,500,86.375,92.0
0,512,60000,10,0.016,0.96,500,86.825,92.4
0,512,60000,10,0.016,0.98,500,86.401665,91.799995
0,512,60000,10,0.017,0.96,500,86.691666,92.2
0,512,60000,10,0.017,0.97,500,86.706665,93.0
0,512,60000,10,0.017,0.98,500,86.47,92.4
0,512,60000,10,0.018,0.96,500,86.95,93.0
0,512,60000,10,0.018,0.97,500,86.75167,92.2
0,512,60000,10,0.019,0.96,500,87.00667,92.4
0,512,60000,10,0.018,0.98,500,86.365,92.0
0,512,60000,10,0.02,0.97,500,86.88833,92.6
0,512,60000,10,0.019,0.98,500,86.310005,92.0
0,512,60000,10,0.02,0.98,500,86.276665,92.0
0,512,60000,10,0.019,0.97,500,86.80501,92.799995
0,512,60000,10,0.02,0.96,500,86.98499,92.4
0,512,60000,10,0.0225,0.96,500,87.01834,93.0
0,512,60000,10,0.0225,0.98,500,86.125,92.799995
0,512,60000,10,0.0225,0.97,500,86.78,92.799995
0,512,60000,10,0.016,0.97,500,86.68499,92.6
1,1024,60000,500,0.01,0.95,500,86.07666,92.6
0,128,60000,25,0.017,0.97,500,86.95,93.0
2,512,60000,250,0.025,0.99,500,40.436665,69.0
0,128,60000,25,0.015,0.97,500,86.94001,92.6
0,512,60000,25,0.0125,0.97,500,86.621666,92.799995
0,512,60000,25,0.016,0.98,500,86.505,92.6
0,512,60000,25,0.0125,0.98,500,86.475,93.2
0,512,60000,25,0.015,0.96,500,86.92334,92.6
0,512,60000,25,0.016,0.96,500,86.98333,92.2
0,512,60000,25,0.017,0.98,500,86.47834,92.4
0,512,60000,25,0.017,0.96,500,86.94834,92.4
0,512,60000,25,0.016,0.97,500,86.863335,92.6
0,512,60000,25,0.015,0.98,500,86.416664,92.6
0,512,60000,25,0.018,0.96,500,87.04,92.2
0,512,60000,25,0.015,0.97,500,86.87666,92.4
0,512,60000,25,0.018,0.98,500,86.44833,92.6
0,512,60000,25,0.018,0.97,500,86.916664,92.4
0,512,60000,25,0.019,0.97,500,86.875,92.4
0,512,60000,25,0.017,0.97,500,86.86667,92.6
0,512,60000,25,0.019,0.96,500,87.153336,92.4
0,512,60000,25,0.0125,0.96,500,86.60167,91.799995
0,512,60000,25,0.019,0.98,500,86.381676,92.4
0,512,60000,25,0.02,0.96,500,87.025,92.4
0,512,60000,25,0.02,0.97,500,86.84333,92.4
0,512,60000,25,0.0225,0.96,500,86.98499,92.799995
0,512,60000,25,0.02,0.98,500,86.479996,92.0
0,512,60000,25,0.0225,0.97,500,86.729996,93.6
1,1024,60000,500,0.01,0.96,500,86.13167,92.2
0,512,60000,25,0.0225,0.98,500,86.034996,92.799995
2,128,60000,500,0.025,0.98,500,18.781668,82.0
0,256,60000,100,0.0125,0.96,500,86.82666,92.4
0,128,60000,250,0.025,0.95,500,87.07666,91.6
0,256,60000,100,0.0125,0.98,500,86.805,92.2
0,256,60000,100,0.016,0.98,500,86.86167,92.4
0,256,60000,100,0.015,0.97,500,87.19666,92.4
0,256,60000,100,0.016,0.96,500,87.30999,92.4
0,256,60000,100,0.015,0.98,500,86.93,92.4
0,256,60000,100,0.015,0.96,500,87.243324,92.4
0,256,60000,100,0.017,0.97,500,87.204994,92.2
0,256,60000,100,0.0125,0.97,500,86.901665,92.2
0,256,60000,100,0.017,0.98,500,86.85,92.4
0,256,60000,100,0.018,0.96,500,87.42166,92.799995
0,256,60000,100,0.017,0.96,500,87.37666,92.6
0,256,60000,100,0.018,0.97,500,87.22,92.6
0,1024,60000,500,0.01,0.99,500,85.5,91.799995
2,1024,60000,250,0.025,0.95,500,79.333336,84.799995
2,1024,60000,250,0.0175,0.99,500,84.746666,91.0
0,256,60000,100,0.018,0.98,500,86.805,92.4
2,1024,60000,250,0.01,0.99,500,85.66501,91.0
0,256,60000,100,0.019,0.98,500,86.768326,92.2
0,256,60000,100,0.016,0.97,500,87.21334,92.0
2,1024,60000,250,0.01,0.96,500,85.920006,91.0
2,1024,60000,250,0.01,0.97,500,85.95166,90.8
0,256,60000,100,0.02,0.97,500,87.16834,93.2
2,1024,60000,250,0.01,0.95,500,85.81333,90.8
0,256,60000,100,0.02,0.98,500,86.72834,92.2
0,512,60000,50,0.0125,0.97,500,86.635,93.2
0,256,60000,100,0.0225,0.96,500,87.335,92.6
0,256,60000,100,0.02,0.96,500,87.43499,93.0
0,512,60000,50,0.015,0.96,500,86.988335,92.6
0,256,60000,100,0.0225,0.97,500,87.07834,92.799995
0,512,60000,50,0.0125,0.96,500,86.57667,92.0
2,1024,60000,25,0.0175,0.98,500,86.308334,91.799995
0,512,60000,50,0.016,0.98,500,86.54833,92.2
0,256,60000,100,0.019,0.96,500,87.40166,92.6
0,512,60000,50,0.016,0.97,500,86.95999,92.799995
2,128,60000,500,0.025,0.99,500,24.776669,81.0
2,1024,60000,250,0.025,0.98,500,64.45334,78.6
0,512,60000,50,0.015,0.97,500,86.916664,93.0
0,512,60000,50,0.017,0.96,500,86.94001,92.4
2,1024,60000,250,0.025,0.99,500,71.85666,82.6
0,256,60000,100,0.0225,0.98,500,86.43667,92.0
0,512,60000,50,0.015,0.98,500,86.505,92.799995
0,512,60000,50,0.016,0.96,500,86.97668,92.0
0,512,60000,50,0.018,0.96,500,87.104996,92.4
0,512,60000,50,0.017,0.97,500,86.829994,92.4
2,1024,60000,250,0.0175,0.98,500,86.05167,91.6
0,512,60000,50,0.019,0.96,500,87.058334,92.4
0,512,60000,50,0.018,0.98,500,86.520004,92.799995
0,512,60000,50,0.02,0.96,500,87.12333,92.4
0,512,60000,50,0.019,0.97,500,86.791664,93.0
0,512,60000,50,0.02,0.98,500,86.28,92.4
0,512,60000,50,0.017,0.98,500,86.46833,92.6
0,512,60000,50,0.018,0.97,500,86.99167,92.4
0,512,60000,50,0.02,0.97,500,86.82667,92.0
2,1024,60000,250,0.025,0.97,500,82.43166,88.4
0,512,60000,50,0.0225,0.96,500,87.096664,92.6
0,512,60000,50,0.019,0.98,500,86.368324,92.4
0,512,60000,50,0.0125,0.98,500,86.42166,93.0
0,512,60000,50,0.0225,0.97,500,86.74333,92.6
0,512,60000,50,0.0225,0.98,500,86.079994,92.799995
2,1024,60000,250,0.025,0.96,500,83.65666,90.0
2,128,60000,100,0.01,0.97,500,86.375,92.4
2,1024,60000,50,0.025,0.97,500,55.21333,69.6
0,256,60000,100,0.019,0.97,500,87.21834,92.799995
0,1024,60000,5,0.0125,0.96,500,85.57667,91.799995
0,1024,60000,5,0.0125,0.97,500,85.7,92.0
0,1024,60000,5,0.015,0.97,500,86.05166,92.0
0,1024,60000,5,0.0125,0.98,500,85.543335,91.6
0,1024,60000,5,0.015,0.98,500,85.746666,92.2
0,1024,60000,5,0.015,0.96,500,85.954994,91.6
0,1024,60000,5,0.016,0.98,500,85.755005,92.0
0,1024,60000,5,0.017,0.96,500,86.175,91.6
0,1024,60000,5,0.016,0.97,500,86.04666,91.6
0,1024,60000,5,0.016,0.96,500,86.04833,91.399994
0,1024,60000,5,0.017,0.98,500,85.67333,91.799995
0,1024,60000,5,0.019,0.97,500,86.10833,92.0
0,1024,60000,5,0.018,0.96,500,86.27666,92.4
0,1024,60000,5,0.017,0.97,500,86.09167,92.2
0,1024,60000,5,0.019,0.96,500,86.22,91.6
0,1024,60000,5,0.018,0.98,500,85.776665,91.399994
0,1024,60000,5,0.018,0.97,500,86.23667,91.6
0,1024,60000,5,0.019,0.98,500,85.88,91.6
0,1024,60000,5,0.02,0.96,500,86.439995,92.2
0,1024,60000,5,0.02,0.98,500,85.78,91.799995
0,1024,60000,5,0.02,0.97,500,86.04,92.0
0,1024,60000,5,0.0225,0.96,500,86.195,92.6
0,1024,60000,5,0.0225,0.97,500,86.07334,92.6
0,1024,60000,5,0.0225,0.98,500,85.46333,91.6
2,128,60000,500,0.025,0.97,500,38.3,87.2
0,1024,60000,10,0.0125,0.97,500,86.115005,92.6
0,1024,60000,10,0.015,0.96,500,86.541664,93.4
2,1024,60000,250,0.0175,0.96,500,87.07166,91.6
0,1024,60000,10,0.015,0.98,500,86.245,92.6
0,1024,60000,10,0.0125,0.98,500,86.020004,91.799995
0,1024,60000,10,0.015,0.97,500,86.478325,92.799995
0,1024,60000,10,0.016,0.96,500,86.643326,92.4
0,1024,60000,10,0.016,0.97,500,86.55334,93.2
0,1024,60000,10,0.017,0.96,500,86.784996,93.6
0,1024,60000,10,0.018,0.96,500,86.69666,92.6
0,1024,60000,10,0.016,0.98,500,86.31333,92.2
0,1024,60000,10,0.017,0.98,500,86.22666,92.2
0,1024,60000,10,0.017,0.97,500,86.57834,92.4
0,1024,60000,10,0.02,0.96,500,86.765,92.799995
0,1024,60000,10,0.019,0.96,500,86.79833,92.799995
0,1024,60000,10,0.018,0.97,500,86.51667,92.6
0,1024,60000,10,0.02,0.97,500,86.721664,92.799995
0,1024,60000,10,0.019,0.97,500,86.55334,92.2
0,1024,60000,10,0.018,0.98,500,86.13333,92.0
2,128,60000,500,0.0175,0.96,500,87.145004,91.6
0,1024,60000,10,0.0225,0.97,500,86.40166,92.799995
0,1024,60000,10,0.019,0.98,500,86.21167,92.0
0,1024,60000,10,0.0225,0.96,500,86.68,93.2
2,128,60000,500,0.0175,0.99,500,85.729996,90.8
2,128,60000,500,0.01,0.95,500,86.21167,91.399994
2,128,60000,500,0.0175,0.98,500,86.56334,91.799995
2,128,60000,500,0.025,0.96,500,72.5,85.799995
2,128,60000,500,0.01,0.97,500,86.405,92.4
2,1024,60000,250,0.0175,0.97,500,86.704994,91.799995
2,128,60000,500,0.0175,0.95,500,87.13333,91.6
2,128,60000,500,0.025,0.95,500,85.69666,91.399994
2,128,60000,500,0.01,0.96,500,86.39666,91.6
2,128,60000,500,0.01,0.99,500,86.003334,91.2
2,128,60000,500,0.0175,0.97,500,87.026665,92.0
0,128,60000,250,0.017,0.96,500,87.10833,92.6
0,128,60000,250,0.0125,0.97,500,86.795006,92.2
0,128,60000,250,0.016,0.98,500,86.68499,92.6
0,128,60000,250,0.0125,0.96,500,86.775,92.4
0,1024,60000,25,0.0125,0.97,500,86.4,92.4
2,1024,60000,250,0.01,0.98,500,85.923325,91.799995
0,1024,60000,25,0.0125,0.98,500,86.33833,92.2
0,1024,60000,25,0.015,0.96,500,86.746666,92.6
0,1024,60000,25,0.015,0.97,500,86.63833,93.2
0,128,60000,250,0.016,0.97,500,86.988335,92.4
0,128,60000,250,0.017,0.97,500,86.95,93.0
0,1024,60000,25,0.016,0.96,500,86.78166,92.6
0,1024,60000,25,0.0125,0.96,500,86.455,92.2
0,512,60000,100,0.0125,0.96,500,86.683334,92.6
0,1024,60000,25,0.016,0.98,500,86.35,92.4
2,1024,60000,250,0.0175,0.95,500,87.018326,91.0
0,1024,60000,25,0.016,0.97,500,86.49667,92.799995
0,1024,60000,25,0.017,0.96,500,86.77666,92.4
0,512,60000,100,0.0125,0.98,500,86.42167,92.6
0,1024,60000,25,0.018,0.96,500,86.846664,93.0
0,512,60000,100,0.015,0.97,500,86.905,92.6
0,1024,60000,25,0.018,0.97,500,86.723335,93.8
0,512,60000,100,0.0125,0.97,500,86.68,93.4
0,1024,60000,25,0.018,0.98,500,86.30334,92.2
0,1024,60000,25,0.017,0.98,500,86.244995,92.6
0,512,60000,100,0.016,0.96,500,86.996666,92.6
0,1024,60000,25,0.017,0.97,500,86.57666,92.6
0,512,60000,100,0.015,0.96,500,86.920006,92.4
2,128,60000,500,0.01,0.98,500,86.278336,91.6
0,1024,60000,25,0.019,0.97,500,86.60833,92.799995
0,512,60000,100,0.015,0.98,500,86.52334,92.2
0,512,60000,100,0.016,0.98,500,86.54833,92.2
0,1024,60000,25,0.02,0.96,500,86.76833,93.0
0,512,60000,100,0.016,0.97,500,86.965,92.799995
0,1024,60000,25,0.02,0.98,500,85.83499,92.6
0,1024,60000,25,0.0225,0.97,500,86.26667,92.6
0,512,60000,100,0.017,0.97,500,86.80999,92.799995
0,128,60000,250,0.015,0.98,500,86.698326,91.6
0,512,60000,100,0.017,0.98,500,86.46667,92.0
0,512,60000,100,0.02,0.97,500,86.89834,92.6
0,1024,60000,25,0.0225,0.98,500,84.61333,92.2
0,512,60000,100,0.02,0.96,500,87.15166,92.4
0,512,60000,100,0.018,0.98,500,86.393326,92.0
0,512,60000,100,0.019,0.97,500,86.91,92.2
0,512,60000,100,0.018,0.96,500,87.09667,92.799995
0,512,60000,100,0.0225,0.96,500,87.07667,93.0
0,512,60000,100,0.019,0.98,500,86.355,92.6
0,1024,60000,25,0.02,0.97,500,86.49334,92.6
0,512,60000,100,0.02,0.98,500,86.33667,92.0
0,512,60000,100,0.019,0.96,500,87.10168,92.4
0,512,60000,100,0.018,0.97,500,86.81167,92.799995
0,128,60000,250,0.017,0.98,500,86.56834,92.0
0,512,60000,100,0.0225,0.97,500,86.625,92.799995
0,128,60000,250,0.018,0.98,500,86.475,91.799995
0,512,60000,100,0.017,0.96,500,87.034996,92.799995
0,1024,60000,25,0.019,0.96,500,86.958336,93.0
0,128,60000,250,0.02,0.97,500,86.965004,92.0
0,128,60000,250,0.018,0.97,500,86.84834,92.0
0,1024,60000,25,0.019,0.98,500,86.18167,92.0
0,128,60000,250,0.019,0.96,500,87.165,92.4
0,128,60000,250,0.018,0.96,500,87.11333,92.4
0,512,60000,100,0.0225,0.98,500,86.07666,92.2
0,128,60000,250,0.0225,0.96,500,87.08499,92.2
0,128,60000,250,0.02,0.96,500,87.195,92.0
0,1024,60000,25,0.0225,0.96,500,86.83,93.8
0,128,60000,250,0.0225,0.97,500,86.871666,91.799995
0,128,60000,250,0.019,0.98,500,86.458336,91.6
0,128,60000,250,0.016,0.96,500,87.07666,92.4
0,128,60000,250,0.02,0.98,500,86.32666,91.799995
0,128,60000,250,0.019,0.97,500,86.92334,92.2
0,128,60000,250,0.0125,0.98,500,86.68833,92.2
0,128,60000,250,0.015,0.96,500,86.98333,92.2
0,1024,60000,50,0.015,0.97,500,86.60166,92.4
0,1024,60000,50,0.016,0.97,500,86.73833,92.799995
0,1024,60000,50,0.016,0.96,500,86.791664,93.0
0,1024,60000,50,0.0125,0.98,500,86.246666,91.799995
0,1024,60000,50,0.017,0.96,500,86.71834,93.0
2,256,60000,500,0.025,0.99,500,66.668335,84.0
0,1024,60000,50,0.018,0.96,500,86.93834,93.0
0,1024,60000,50,0.017,0.98,500,86.20999,92.0
2,256,60000,500,0.025,0.96,500,86.62167,92.4
0,1024,60000,50,0.018,0.97,500,86.708336,93.2
2,256,60000,500,0.01,0.97,500,86.51333,92.4
2,256,60000,500,0.025,0.95,500,86.85166,92.4
0,1024,60000,50,0.0125,0.97,500,86.443344,91.399994
0,1024,60000,50,0.019,0.96,500,86.845,93.8
2,256,60000,500,0.01,0.95,500,86.295006,92.0
0,1024,60000,50,0.0125,0.96,500,86.496666,92.4
0,1024,60000,50,0.018,0.98,500,86.07,92.2
2,256,60000,500,0.0175,0.96,500,87.38,92.6
2,256,60000,500,0.01,0.99,500,86.31834,91.799995
2,256,60000,500,0.025,0.98,500,83.19833,89.4
0,1024,60000,50,0.015,0.96,500,86.65333,93.8
0,1024,60000,50,0.016,0.98,500,86.346664,92.0
2,256,60000,500,0.025,0.97,500,86.165,92.0
2,256,60000,500,0.0175,0.97,500,87.183334,92.4
0,1024,60000,50,0.017,0.97,500,86.74167,92.6
0,1024,60000,50,0.015,0.98,500,86.291664,92.4
2,256,60000,500,0.0175,0.99,500,85.865,91.399994
2,256,60000,500,0.0175,0.98,500,86.755005,92.2
0,1024,60000,50,0.02,0.96,500,86.604996,93.2
2,256,60000,500,0.01,0.96,500,86.365005,92.4
0,1024,60000,50,0.019,0.98,500,85.75,92.799995
0,1024,60000,50,0.02,0.97,500,86.38833,92.6
0,1024,60000,50,0.019,0.97,500,86.42166,92.4
0,1024,60000,50,0.02,0.98,500,85.291664,92.6
0,1024,60000,50,0.0225,0.96,500,86.829994,93.2
2,256,60000,500,0.0175,0.95,500,87.329994,92.0
1,128,60000,5,0.0125,0.96,500,85.50667,92.799995
1,128,60000,5,0.0125,0.97,500,85.74167,93.0
1,128,60000,5,0.015,0.96,500,85.90833,92.4
1,128,60000,5,0.015,0.98,500,85.735,92.4
1,128,60000,5,0.0125,0.98,500,85.68,92.4
1,128,60000,5,0.016,0.96,500,85.99834,93.4
0,1024,60000,50,0.0225,0.97,500,86.295006,92.799995
1,128,60000,5,0.015,0.97,500,85.96,92.2
1,128,60000,500,0.0175,0.97,500,86.90666,92.799995
1,128,60000,5,0.016,0.97,500,86.0,92.799995
1,128,60000,5,0.017,0.96,500,86.155,92.4
1,128,60000,5,0.017,0.97,500,86.10334,92.6
1,128,60000,5,0.016,0.98,500,85.82,92.4
1,128,60000,5,0.017,0.98,500,85.79334,92.4
1,128,60000,5,0.018,0.96,500,86.155,92.0
1,128,60000,5,0.018,0.97,500,86.185005,92.4
1,128,60000,5,0.018,0.98,500,85.84333,92.799995
1,128,60000,5,0.019,0.96,500,86.31833,93.0
1,128,60000,5,0.019,0.98,500,85.78,91.799995
1,128,60000,5,0.02,0.96,500,86.22666,92.4
1,128,60000,5,0.02,0.97,500,86.09499,92.2
1,128,60000,5,0.019,0.97,500,86.276665,92.6
1,128,60000,5,0.0225,0.96,500,85.96167,91.799995
1,128,60000,5,0.0225,0.97,500,85.753334,91.0
1,128,60000,5,0.0225,0.98,500,85.03166,92.4
1,128,60000,5,0.02,0.98,500,85.60667,92.4
1,128,60000,10,0.0125,0.98,500,86.355,92.4
1,128,60000,10,0.0125,0.97,500,86.405,92.6
1,128,60000,10,0.015,0.96,500,86.58667,92.4
1,128,60000,10,0.015,0.98,500,86.471664,93.2
1,128,60000,10,0.015,0.97,500,86.63667,92.799995
1,128,60000,10,0.016,0.96,500,86.670006,92.0
1,128,60000,10,0.016,0.97,500,86.670006,92.4
1,128,60000,500,0.025,0.95,500,85.34832,91.6
0,1024,60000,50,0.0225,0.98,500,84.22667,92.0
1,128,60000,10,0.017,0.96,500,86.785,92.4
1,128,60000,10,0.016,0.98,500,86.44001,92.799995
1,128,60000,10,0.018,0.96,500,86.81167,91.799995
1,128,60000,10,0.017,0.98,500,86.29833,93.0
0,256,60000,250,0.0125,0.97,500,86.96999,92.2
1,128,60000,10,0.0125,0.96,500,86.368324,91.799995
1,128,60000,10,0.018,0.98,500,86.23667,91.6
1,128,60000,10,0.019,0.96,500,86.88333,92.799995
0,256,60000,250,0.015,0.96,500,87.22834,92.2
1,128,60000,10,0.017,0.97,500,86.68833,93.0
1,128,60000,10,0.019,0.97,500,86.628334,92.799995
1,128,60000,10,0.02,0.98,500,85.84167,92.2
1,128,60000,10,0.0225,0.96,500,85.71001,91.799995
1,128,60000,10,0.0225,0.98,500,84.51333,91.6
1,128,60000,10,0.0225,0.97,500,85.23,92.6
1,128,60000,10,0.02,0.97,500,86.36667,92.4
1,128,60000,10,0.019,0.98,500,86.221664,92.6
1,128,60000,10,0.02,0.96,500,86.61333,92.799995
1,128,60000,10,0.018,0.97,500,86.64334,92.6
0,256,60000,250,0.016,0.96,500,87.285,92.0
0,256,60000,250,0.0125,0.98,500,86.79833,92.2
0,256,60000,250,0.017,0.97,500,87.204994,92.4
0,256,60000,250,0.0125,0.96,500,86.89333,92.4
0,256,60000,250,0.016,0.97,500,87.2,92.6
0,256,60000,250,0.017,0.96,500,87.346664,93.0
0,256,60000,250,0.015,0.97,500,87.270004,92.799995
0,256,60000,250,0.019,0.96,500,87.41333,92.799995
0,256,60000,250,0.018,0.97,500,87.223335,92.6
0,256,60000,250,0.018,0.98,500,86.86167,92.6
2,256,60000,500,0.01,0.98,500,86.505005,92.2
0,256,60000,250,0.017,0.98,500,86.85501,92.4
0,256,60000,250,0.0225,0.98,500,86.495,92.2
0,256,60000,250,0.018,0.96,500,87.46667,92.4
0,256,60000,250,0.015,0.98,500,86.94333,92.2
0,256,60000,250,0.02,0.97,500,87.19334,93.0
0,256,60000,250,0.02,0.96,500,87.39333,92.6
0,256,60000,250,0.0225,0.97,500,87.08167,93.0
0,128,60000,250,0.015,0.97,500,86.951675,92.2
0,256,60000,250,0.019,0.97,500,87.165,93.0
0,256,60000,250,0.02,0.98,500,86.653336,92.2
1,128,60000,25,0.0125,0.96,500,86.70999,92.799995
1,128,60000,25,0.015,0.96,500,86.94334,92.799995
1,128,60000,25,0.0125,0.97,500,86.78166,93.2
1,128,60000,25,0.015,0.97,500,86.87333,93.6
0,256,60000,250,0.0225,0.96,500,87.32,93.0
1,128,60000,25,0.015,0.98,500,86.651665,93.0
1,128,60000,25,0.016,0.98,500,86.56333,92.799995
1,128,60000,25,0.016,0.96,500,86.94334,93.2
1,128,60000,25,0.0125,0.98,500,86.675,92.799995
0,256,60000,250,0.019,0.98,500,86.76333,92.6
1,128,60000,25,0.017,0.96,500,86.97,92.799995
1,128,60000,25,0.018,0.96,500,87.035,92.799995
1,128,60000,25,0.017,0.98,500,86.56333,92.6
1,128,60000,25,0.016,0.97,500,86.85667,93.0
1,128,60000,25,0.018,0.98,500,86.46167,92.6
1,128,60000,25,0.018,0.97,500,86.9,92.6
1,128,60000,25,0.019,0.96,500,86.88833,93.0
1,128,60000,25,0.017,0.97,500,86.85833,93.0
1,128,60000,25,0.019,0.97,500,86.71667,93.2
1,128,60000,25,0.02,0.96,500,86.598335,93.4
1,128,60000,25,0.019,0.98,500,86.17333,92.4
1,128,60000,25,0.02,0.97,500,86.31834,92.0
1,128,60000,25,0.02,0.98,500,85.56333,91.799995
1,128,60000,25,0.0225,0.97,500,85.07167,91.399994
1,128,60000,25,0.0225,0.98,500,83.27334,91.2
1,128,60000,25,0.0225,0.96,500,85.39167,91.399994
0,1024,60000,100,0.0125,0.97,500,86.465,92.4
2,512,60000,500,0.025,0.97,500,61.85,69.4
0,1024,60000,100,0.015,0.96,500,86.78834,93.4
0,1024,60000,100,0.0125,0.98,500,86.256676,92.0
0,1024,60000,100,0.015,0.97,500,86.68,92.6
0,1024,60000,100,0.015,0.98,500,86.34167,93.0
0,1024,60000,100,0.016,0.96,500,86.825,93.0
2,512,60000,500,0.025,0.98,500,48.988335,63.0
0,1024,60000,100,0.017,0.98,500,86.166664,92.4
0,1024,60000,100,0.017,0.97,500,86.64666,93.2
0,1024,60000,100,0.018,0.96,500,86.854996,93.0
0,1024,60000,100,0.018,0.97,500,86.57834,92.6
0,1024,60000,100,0.017,0.96,500,86.74834,92.799995
0,1024,60000,100,0.016,0.97,500,86.675,93.0
2,512,60000,500,0.01,0.96,500,86.05666,91.799995
0,1024,60000,100,0.016,0.98,500,86.23667,92.6
0,1024,60000,100,0.0125,0.96,500,86.416664,92.4
2,512,60000,500,0.0175,0.95,500,87.07166,91.399994
2,512,60000,500,0.01,0.99,500,85.833336,92.2
1,128,60000,50,0.0125,0.97,500,86.775,93.4
1,128,60000,50,0.0125,0.98,500,86.64,93.0
1,128,60000,50,0.015,0.96,500,86.95334,92.799995
2,512,60000,500,0.01,0.97,500,86.15667,91.2
1,128,60000,50,0.015,0.97,500,86.86167,93.0
0,1024,60000,100,0.019,0.98,500,85.69834,92.2
2,512,60000,500,0.0175,0.97,500,86.979996,92.4
0,256,60000,250,0.016,0.98,500,86.83833,92.6
1,128,60000,50,0.017,0.96,500,87.034996,93.0
